3213,6740
5448,710
7137,1146
693,7827
654,7508
9660,694
8718,8283
3398,9521
6020,3574
7960,7780
2554,3183
9859,950
2095,1894
8270,5957
9936,8509
9246,1824
1173,8502
7129,6491
590,627
7306,6363
7175,9779
676,6176
6581,8743
8287,9188
8773,1740
2734,5953
93,8883
706,6796
7919,9821
9901,6169
5595,3618
7908,9758
7007,8170
4579,7035
2746,6703
4373,2585
6074,6480
147,4486
7500,8660
8579,4850
7629,5059
2533,6545
2606,2563
8391,9799
8889,5647
2190,4946
5154,1743
3703,7923
5176,8524
2698,3037
1640,8970
5498,5321
6824,6693
4536,4935
4494,4588
6140,5619
9500,6933
6924,7577
3270,7248
6072,948
4265,4082
6588,3286
2980,2754
110,3006
8110,6995
3323,5464
9131,8272
6279,9690
4058,8052
2796,7490
3990,7737
9080,7820
800,7171
6374,8137
9370,118
1898,8990
2182,29
9340,5646
265,4838
3376,1897
9884,8358
5707,5351
353,2880
2301,3514
8393,5896
6768,5300
7638,2140
3371,508
6499,2465
9661,6942
870,1033
80,7469
3140,7644
8509,5348
84,8673
7579,984
3664,7497
8187,2187
9204,5116
7551,9831
9315,1356
5643,4734
5482,959
2212,7491
4343,3253
8953,9473
5905,4685
8163,1738
4817,4509
2964,141
7983,5303
6914,9794
1104,5319
8811,4984
1117,4616
2949,1554
3371,2548
4745,8846
9405,1582
219,5351
6637,3784
7648,3746
6274,3504
9480,2723
5306,631
7084,4435
9176,7594
4161,8530
3872,2562
1312,6932
6834,9076
2452,5197
1873,6027
8996,9698
7609,3163
6311,8610
9427,2404
7839,7858
2015,9471
5112,1812
5151,1856
8371,1470
8246,9553
2356,1141
1401,5002
8550,1632
5212,6713
7674,4488
2226,8868
5194,2460
143,494
9638,1324
3278,9304
5168,5085
2897,2914
1115,3139
2820,7361
573,2429
6597,6765
647,6792
5430,2899
5047,6881
4524,9137
3737,5219
2324,72
5920,5268
608,4988
6543,6490
322,3460
6794,3045
4574,4903
4638,8657
7744,9242
7425,4446
3879,7554
4907,7980
9002,6154
415,1632
566,4220
4897,1111
6923,7217
1105,6038
9572,3553
6743,1795
728,7250
4365,9424
7717,6977
1484,248
1004,3804
6105,1612
8605,4065
7935,2316
5303,7248
888,1977
9780,6421
7927,7052
3211,3279
7091,3683
5108,5250
4190,7184
8595,7528
7528,1824
7785,701
5346,3698
8199,2694
2238,7497
1988,9277
737,7936
7922,1294
3242,4761
7383,4025
58,4709
3323,12
1591,9150
112,2385
5921,8218
7501,4184
6769,7567
8293,5987
2868,2900
9647,1203
6809,7088
6202,898
8304,7508
9927,2857
8440,8025
4978,356
9389,4982
1401,5183
3892,5465
3960,4790
1838,7899
2438,7472
4316,3856
2831,2257
1705,3694
7925,3371
226,7717
5785,4349
9628,5679
2823,880
3015,1111
4170,1729
8131,4615
1732,2386
1384,1408
3742,5968
6541,5432
1130,9912
3072,7710
5133,6710
8359,4662
3418,9924
8738,7703
9529,5410
6859,100
6549,6549
3534,6673
3147,717
3653,4751
3908,6933
5241,8289
2825,1870
2635,1050
769,9124
4361,4197
682,2465
2313,5495
150,6804
2985,7575
2337,3618
3781,672
3509,1917
8132,7481
4416,1158
1448,7254
7988,1619
3528,7646
7540,5910
1559,4996
726,6129
601,2716
9523,5845
267,9558
6431,2621
2474,2893
484,2104
956,3066
8111,2113
5586,5068
1488,7066
9145,4807
5584,4320
5333,4476
6850,5953
7111,9400
3971,1150
6694,3681
5243,5139
282,3628
4359,3055
6210,5063
8449,3775
183,5910
2065,9214
7172,1855
5601,9457
2611,9576
3364,6547
7006,4850
2713,7058
4226,7990
2405,8098
5494,1710
6252,6118
2693,6322
9446,8364
9400,6573
6169,1136
6945,8194
7211,5258
2735,7369
7728,3023
2544,8742
4050,4077
7492,5891
2974,2344
4050,9676
3188,1960
7128,4458
9302,4824
9169,5679
2816,8200
976,3820
7714,7313
4196,8755
6124,1928
2,8586
1255,1541
6935,8876
7031,3702
6226,155
5413,8762
9166,6247
9500,9802
6601,723
1072,9033
3377,6700
1930,9667
5030,9419
3397,302
6883,1709
2367,1237
